age,experience,education,job_title,location,company_size,skills,salary
28,5,Bachelor,Teacher,Los Angeles,Startup (1-50),"PowerPoint, Teamwork, JavaScript, Machine Learning, Leadership, Project Management, SQL, AWS",99595
43,7,Bachelor,Software Engineer,Remote,Startup (1-50),"SQL, Project Management, Financial Modeling, Leadership, Communication",81838
45,6,Bachelor,Marketing Manager,Seattle,Small (50-200),"PowerPoint, JavaScript, SQL, Machine Learning, Python, Project Management",83913
32,30,High School,Risk Manager,Los Angeles,Startup (1-50),"Teamwork, JavaScript, Leadership, SQL, Project Management, Financial Modeling",158680
28,27,Bachelor,Financial Analyst,Chicago,Large (1000+),"Leadership, Excel, PowerPoint, Teamwork, Financial Modeling, AWS",179792
37,0,Master,Data Scientist,Seattle,Medium (200-1000),"SQL, Project Management, Financial Modeling, JavaScript, Leadership, Machine Learning",127098
59,10,Bachelor,Medical Technician,New York,Large (1000+),"AWS, Python, SQL, Machine Learning, Excel, Leadership, Financial Modeling, PowerPoint",215948
40,6,Bachelor,Investment Banker,Boston,Medium (200-1000),"Project Management, Excel, Financial Modeling, Communication, AWS, SQL",132985
34,20,Master,Sales Executive,Remote,Medium (200-1000),"Leadership, Project Management, Financial Modeling, SQL, Communication, Teamwork, Excel, AWS",122027
31,39,PhD,DevOps Engineer,Chicago,Startup (1-50),"Leadership, Financial Modeling, AWS, PowerPoint, JavaScript, Project Management",242924
46,15,Bachelor,Doctor,San Francisco,Medium (200-1000),"Machine Learning, Excel, Communication, SQL, Financial Modeling, AWS",220664
26,6,Master,Risk Manager,San Francisco,Startup (1-50),"JavaScript, PowerPoint, Python, Machine Learning, Communication, Project Management, Leadership",142622
24,25,High School,Product Manager,Chicago,Medium (200-1000),"Communication, AWS, Excel, Machine Learning, JavaScript, PowerPoint, Python",132456
45,38,Master,Marketing Manager,Austin,Medium (200-1000),"Machine Learning, JavaScript, Teamwork, Communication, Excel, Leadership, Financial Modeling",167363
51,22,Bachelor,Medical Technician,Boston,Small (50-200),"Financial Modeling, Communication, JavaScript, Machine Learning, Leadership",180182
35,6,Bachelor,Accountant,Los Angeles,Medium (200-1000),"Project Management, AWS, Teamwork, Financial Modeling, SQL, PowerPoint, Machine Learning, Leadership",135984
31,37,Bachelor,Accountant,Austin,Startup (1-50),"Project Management, Machine Learning, Financial Modeling, AWS, Leadership, Excel, Communication, SQL",139747
36,6,Bachelor,DevOps Engineer,Seattle,Small (50-200),"Communication, SQL, JavaScript, PowerPoint, AWS, Python",112433
34,0,High School,Sales Executive,Chicago,Small (50-200),"Excel, SQL, Financial Modeling, Machine Learning, Leadership, Communication",46801
50,37,PhD,Pharmacist,Boston,Medium (200-1000),"Python, Financial Modeling, Excel, Project Management, PowerPoint, Teamwork",365545
46,0,Master,Product Manager,Los Angeles,Startup (1-50),"JavaScript, Financial Modeling, Teamwork, Machine Learning, Leadership, Communication, Python",133262
49,10,Master,Sales Executive,Atlanta,Startup (1-50),"Project Management, PowerPoint, Python, Leadership, JavaScript, SQL, Excel",77178
32,23,High School,Accountant,Atlanta,Large (1000+),"Teamwork, Machine Learning, Financial Modeling, PowerPoint, Python, AWS, Excel",115736
32,11,Bachelor,HR Specialist,San Francisco,Large (1000+),"AWS, Machine Learning, PowerPoint, Project Management, Leadership",153528
23,28,High School,Risk Manager,San Francisco,Large (1000+),"Financial Modeling, Machine Learning, JavaScript, Python, Excel, Project Management",238290
54,5,Master,Pharmacist,New York,Small (50-200),"Python, Project Management, Teamwork, PowerPoint, Leadership",135241
55,29,Master,Marketing Manager,Los Angeles,Small (50-200),"Python, Teamwork, Communication, PowerPoint, Machine Learning, Project Management, AWS",210069
29,22,PhD,Sales Executive,Atlanta,Startup (1-50),"Machine Learning, Teamwork, Project Management, JavaScript, Financial Modeling, PowerPoint, Python, Communication",106812
27,25,Bachelor,Sales Executive,Austin,Large (1000+),"Teamwork, Machine Learning, JavaScript, Python, Financial Modeling, PowerPoint",138829
41,17,Master,Financial Analyst,Austin,Small (50-200),"AWS, JavaScript, Excel, Python, Leadership, Communication, Financial Modeling, SQL",127514
59,6,Bachelor,Software Engineer,Los Angeles,Startup (1-50),"PowerPoint, Python, JavaScript, Machine Learning, SQL, Financial Modeling, Project Management, Teamwork",123362
42,14,Master,Financial Analyst,Los Angeles,Medium (200-1000),"PowerPoint, Project Management, SQL, Leadership, Teamwork, Machine Learning, Communication",181955
58,3,Bachelor,Investment Banker,Boston,Small (50-200),"Leadership, Excel, AWS, Financial Modeling, Python",95602
39,36,Bachelor,Risk Manager,Seattle,Medium (200-1000),"PowerPoint, Python, Leadership, AWS, SQL, Teamwork, Communication, JavaScript",204816
42,18,Master,UX Designer,Boston,Large (1000+),"PowerPoint, Excel, Python, SQL, AWS, Project Management, Leadership, Machine Learning",247691
36,27,Master,Pharmacist,Chicago,Startup (1-50),"PowerPoint, SQL, Financial Modeling, Python, Communication, Excel, Teamwork, Leadership",198781
37,21,High School,Risk Manager,Austin,Startup (1-50),"Communication, SQL, Project Management, Python, PowerPoint, Financial Modeling, Leadership",82471
37,4,Bachelor,DevOps Engineer,Austin,Medium (200-1000),"Financial Modeling, AWS, SQL, Communication, Python, Excel",98506
37,15,Bachelor,Investment Banker,Austin,Startup (1-50),"Project Management, Excel, AWS, Communication, Financial Modeling",94940
59,15,Bachelor,Pharmacist,San Francisco,Large (1000+),"Machine Learning, Project Management, Financial Modeling, Excel, Python, SQL, AWS, Leadership",271675
39,0,Bachelor,Medical Technician,Los Angeles,Small (50-200),"Teamwork, SQL, Financial Modeling, Python, JavaScript, AWS, PowerPoint, Excel",92779
57,2,Bachelor,Software Engineer,New York,Large (1000+),"Python, Project Management, Teamwork, JavaScript, Excel",177727
28,34,Master,Financial Analyst,Chicago,Small (50-200),"Python, Excel, AWS, Communication, Leadership, Financial Modeling, Machine Learning, JavaScript",194861
59,4,High School,HR Specialist,San Francisco,Medium (200-1000),"Communication, PowerPoint, JavaScript, Leadership, AWS",98809
42,24,Master,Medical Technician,Los Angeles,Small (50-200),"Communication, SQL, Leadership, Financial Modeling, AWS",259208
25,25,Master,Investment Banker,Denver,Large (1000+),"Leadership, Excel, Communication, Machine Learning, JavaScript",225647
53,31,PhD,Doctor,Seattle,Large (1000+),"Communication, PowerPoint, Machine Learning, AWS, Financial Modeling, SQL",405022
43,23,Bachelor,Pharmacist,Boston,Small (50-200),"Communication, Excel, AWS, Machine Learning, Financial Modeling",200665
31,5,Master,Data Scientist,Atlanta,Small (50-200),"Leadership, PowerPoint, Project Management, Python, Financial Modeling",97311
40,32,Bachelor,Investment Banker,Remote,Medium (200-1000),"Teamwork, Machine Learning, Project Management, AWS, SQL",133663
29,22,Bachelor,Financial Analyst,Seattle,Startup (1-50),"SQL, Financial Modeling, PowerPoint, Communication, AWS, Excel",136338
27,0,High School,Investment Banker,Austin,Startup (1-50),"SQL, Excel, JavaScript, Project Management, Communication, Teamwork",46978
27,4,Bachelor,Sales Executive,Chicago,Medium (200-1000),"Machine Learning, SQL, JavaScript, Project Management, AWS",83792
24,36,High School,Pharmacist,Remote,Startup (1-50),"Leadership, JavaScript, PowerPoint, Financial Modeling, Communication, Machine Learning",129164
55,25,Bachelor,UX Designer,Boston,Large (1000+),"Python, PowerPoint, Excel, Leadership, Project Management, AWS, Teamwork, JavaScript",249287
30,34,High School,Doctor,Denver,Startup (1-50),"Excel, Python, SQL, JavaScript, Teamwork, PowerPoint",159678
42,11,Master,Doctor,Austin,Large (1000+),"SQL, Leadership, Excel, JavaScript, PowerPoint, Communication",164556
49,23,Bachelor,Product Manager,Chicago,Startup (1-50),"Communication, Machine Learning, Project Management, SQL, AWS, Leadership, Excel, Python",149310
50,24,Bachelor,Pharmacist,San Francisco,Startup (1-50),"Python, Project Management, JavaScript, SQL, Machine Learning, Leadership, Communication, AWS",221855
57,12,Bachelor,DevOps Engineer,San Francisco,Large (1000+),"JavaScript, SQL, PowerPoint, AWS, Project Management, Excel, Machine Learning",238390
49,12,Bachelor,Medical Technician,Remote,Small (50-200),"Excel, JavaScript, Communication, Financial Modeling, AWS, Project Management, Teamwork, Machine Learning",96876
51,32,High School,Medical Technician,San Francisco,Large (1000+),"SQL, Financial Modeling, Project Management, Leadership, Excel, AWS, Teamwork",303892
40,7,Bachelor,Risk Manager,New York,Large (1000+),"Financial Modeling, JavaScript, Machine Learning, Excel, Project Management, Communication, Python",157318
31,27,PhD,Financial Analyst,Boston,Medium (200-1000),"Financial Modeling, Teamwork, Excel, Communication, Leadership, SQL, Python, JavaScript",275815
49,36,Bachelor,Risk Manager,Austin,Small (50-200),"Communication, Financial Modeling, AWS, Teamwork, Python, JavaScript, Machine Learning",153834
35,37,Master,Data Scientist,New York,Small (50-200),"Leadership, Financial Modeling, Teamwork, JavaScript, SQL",351184
30,17,Bachelor,Investment Banker,Chicago,Startup (1-50),"SQL, Teamwork, Financial Modeling, Communication, Machine Learning, AWS, Leadership",106728
26,33,Bachelor,HR Specialist,Los Angeles,Startup (1-50),"Excel, AWS, Machine Learning, Python, Communication",164846
34,22,Bachelor,Doctor,Los Angeles,Small (50-200),"Excel, Communication, PowerPoint, Python, Leadership, Project Management",220451
53,6,Master,Teacher,Remote,Large (1000+),"Project Management, Communication, Financial Modeling, JavaScript, Python, PowerPoint",95959
54,21,Bachelor,Data Scientist,Austin,Large (1000+),"Machine Learning, AWS, Project Management, Teamwork, Communication",166731
58,28,Master,Data Scientist,San Francisco,Large (1000+),"PowerPoint, JavaScript, Leadership, Project Management, Communication",403884
30,13,High School,Nurse,Los Angeles,Large (1000+),"PowerPoint, Project Management, Financial Modeling, JavaScript, SQL, Python",174998
43,23,PhD,Accountant,Austin,Small (50-200),"Project Management, Excel, AWS, Financial Modeling, SQL, Leadership",161080
36,14,Bachelor,Software Engineer,Remote,Small (50-200),"AWS, JavaScript, Teamwork, Leadership, SQL, Machine Learning, PowerPoint, Excel",109983
44,16,Master,Pharmacist,Los Angeles,Medium (200-1000),"JavaScript, Communication, Financial Modeling, PowerPoint, Leadership, Excel, Machine Learning, Python",258643
49,33,Master,Software Engineer,Austin,Medium (200-1000),"SQL, Leadership, Excel, Project Management, Communication",202995
41,38,Master,UX Designer,Atlanta,Medium (200-1000),"Project Management, Excel, Python, JavaScript, Machine Learning, Leadership, Financial Modeling",215693
27,20,Master,Sales Executive,Denver,Large (1000+),"AWS, Teamwork, JavaScript, Python, Leadership, SQL, PowerPoint, Project Management",175617
30,28,High School,Accountant,Seattle,Medium (200-1000),"JavaScript, AWS, Leadership, Machine Learning, PowerPoint",144413
27,34,Bachelor,Medical Technician,Atlanta,Small (50-200),"Financial Modeling, Communication, Machine Learning, Python, Project Management, PowerPoint",165522
24,6,Bachelor,Medical Technician,Los Angeles,Large (1000+),"Machine Learning, AWS, Python, SQL, Communication, PowerPoint",172540
46,0,Bachelor,Medical Technician,Boston,Small (50-200),"Python, Leadership, SQL, Machine Learning, Excel, Project Management, Teamwork, JavaScript",99592
54,16,Master,Product Manager,Chicago,Startup (1-50),"Python, Project Management, AWS, Teamwork, Excel, Leadership, Communication, Machine Learning",139172
37,38,Bachelor,Financial Analyst,Boston,Startup (1-50),"JavaScript, Communication, AWS, PowerPoint, Financial Modeling",182761
40,18,Bachelor,Accountant,San Francisco,Startup (1-50),"Teamwork, Machine Learning, Communication, JavaScript, Financial Modeling, Leadership",176009
28,15,Bachelor,Investment Banker,New York,Medium (200-1000),"Machine Learning, PowerPoint, Excel, Teamwork, SQL, Project Management, JavaScript",167040
45,7,High School,Software Engineer,Austin,Medium (200-1000),"Leadership, Communication, Financial Modeling, SQL, Excel, Machine Learning",81424
39,31,Bachelor,Software Engineer,Seattle,Small (50-200),"Project Management, AWS, Teamwork, Python, Leadership, Machine Learning, SQL, PowerPoint",194302
22,31,Bachelor,Product Manager,Austin,Small (50-200),"PowerPoint, Excel, Teamwork, AWS, Python, JavaScript",155379
29,14,Master,Marketing Manager,Boston,Large (1000+),"Teamwork, PowerPoint, Financial Modeling, AWS, Machine Learning, SQL, Python",168253
28,36,Bachelor,Doctor,New York,Small (50-200),"JavaScript, Project Management, Excel, Machine Learning, Financial Modeling",291879
53,19,Bachelor,DevOps Engineer,New York,Startup (1-50),"AWS, Python, Teamwork, Project Management, SQL, Financial Modeling, Leadership, Excel",186182
22,20,Bachelor,UX Designer,Seattle,Medium (200-1000),"SQL, Machine Learning, Teamwork, Project Management, Excel, AWS",180553
53,5,Bachelor,Doctor,San Francisco,Large (1000+),"Communication, Financial Modeling, Project Management, Teamwork, Excel",181483
47,28,Bachelor,Nurse,New York,Large (1000+),"Leadership, Communication, Python, Project Management, Financial Modeling, Excel",352330
53,33,Bachelor,Accountant,Seattle,Startup (1-50),"Leadership, SQL, Machine Learning, Python, JavaScript, Financial Modeling",170466
48,5,Master,Investment Banker,Seattle,Small (50-200),"Project Management, Teamwork, Python, SQL, Machine Learning, Financial Modeling, JavaScript, AWS",119605
39,12,Master,Nurse,Remote,Small (50-200),"AWS, Python, Teamwork, JavaScript, Excel, Financial Modeling, Communication, PowerPoint",104385
59,9,Bachelor,Investment Banker,Seattle,Large (1000+),"Python, SQL, Leadership, Machine Learning, JavaScript, Financial Modeling, Project Management, Teamwork",143614
44,19,Bachelor,Investment Banker,New York,Startup (1-50),"Project Management, Python, PowerPoint, Leadership, Teamwork",166493
57,13,Bachelor,Risk Manager,Los Angeles,Startup (1-50),"Financial Modeling, Communication, AWS, Excel, SQL",142274
26,16,Master,Nurse,Boston,Large (1000+),"Leadership, SQL, Machine Learning, Project Management, AWS",255625
23,23,Bachelor,Teacher,Denver,Startup (1-50),"Project Management, JavaScript, SQL, PowerPoint, Excel",111521
32,33,Master,Doctor,San Francisco,Startup (1-50),"Machine Learning, Project Management, PowerPoint, Excel, JavaScript",319161
44,38,Master,Risk Manager,Atlanta,Medium (200-1000),"Teamwork, Excel, Leadership, Project Management, Machine Learning",190386
36,1,Bachelor,Sales Executive,Atlanta,Large (1000+),"Communication, JavaScript, Excel, AWS, Teamwork, Python, SQL, PowerPoint",68642
49,23,Bachelor,Marketing Manager,Boston,Small (50-200),"PowerPoint, Excel, SQL, Project Management, Machine Learning, Python",128128
42,37,Bachelor,Marketing Manager,New York,Medium (200-1000),"Python, PowerPoint, Leadership, Teamwork, SQL, JavaScript, Machine Learning, Project Management",225643
44,19,Bachelor,UX Designer,Austin,Large (1000+),"Python, Machine Learning, Financial Modeling, PowerPoint, Teamwork, Leadership",157940
42,11,Bachelor,Nurse,Seattle,Startup (1-50),"Communication, Teamwork, Python, AWS, SQL",131278
29,13,High School,Doctor,San Francisco,Startup (1-50),"Excel, Python, PowerPoint, Teamwork, AWS, Leadership",130343
37,5,Master,Accountant,Denver,Small (50-200),"JavaScript, Communication, Project Management, PowerPoint, Financial Modeling, Excel, AWS",120163
35,31,PhD,UX Designer,Denver,Startup (1-50),"SQL, Communication, AWS, PowerPoint, Python, Project Management, Financial Modeling",228852
28,4,Bachelor,HR Specialist,Atlanta,Medium (200-1000),"PowerPoint, Leadership, Python, JavaScript, Excel, SQL, Project Management",64484
